query,lat,lon
200A SENGKANG EAST RD,1.387007032001671,103.8919647700371
200B SENGKANG EAST RD,1.387065377935413,103.8927355532221
200D SENGKANG EAST RD,1.387261511709434,103.8930077063428
201 ANG MO KIO AVE 3,1.368849626992304,103.844564835127
201 BEDOK NTH ST 1,1.326087683872212,103.9282325029682
201 BISHAN ST 23,1.355066868539127,103.8469460605319
201 BOON LAY DR,1.343266150726848,103.7154118665702
201 BT BATOK ST 21,1.345862539090286,103.7479057606978
201 CHOA CHU KANG AVE 1,1.382138092785396,103.749542169054
201 CLEMENTI AVE 6,1.320144190302029,103.7632535314052
201 HOUGANG ST 21,1.357795405298219,103.8836531052594
201 JURONG EAST ST 21,1.336405669752403,103.7430754302861
201 MARSILING DR,1.442700228743621,103.7754365325014
201 PETIR RD,1.37184315960332,103.7752224016104
201 SERANGOON CTRL,1.350977799330546,103.8735954806375
201 TOA PAYOH NTH,1.341138036077969,103.8501265971419
201 YISHUN ST 21,1.430648656064276,103.837996781156
201A COMPASSVALE DR,1.3890012114894,103.8927633077044
201A PUNGGOL FIELD,1.400085463656557,103.9035355908328
201A TAMPINES ST 21,1.353264124454578,103.9526074069623
201B COMPASSVALE DR,1.388313115711482,103.8939236398603
201B PUNGGOL FIELD,1.399978043326426,103.9038531909605
201B TAMPINES ST 21,1.35345315769813,103.9530099188681
201C COMPASSVALE DR,1.387725133905186,103.8935076903199
201C PUNGGOL FIELD,1.399331481986486,103.9037119603474
201D COMPASSVALE DR,1.387287927719121,103.8935984926275
201D PUNGGOL FIELD,1.399684320722095,103.9033780570724
201D TAMPINES ST 21,1.352262314253157,103.9535864913577
201E TAMPINES ST 23,1.352921625360065,103.9538583353549
202 ANG MO KIO AVE 3,1.368446440109388,103.8445162605271
202 BEDOK NTH ST 1,1.325656284369855,103.9279909753884
202 BISHAN ST 23,1.355096041009241,103.8472442127333
202 BOON LAY DR,1.343784707162353,103.7150938529547
202 BT BATOK ST 21,1.346597858357508,103.7484484372939
202 CHOA CHU KANG AVE 1,1.381836977430809,103.7494648080397
202 CLEMENTI AVE 6,1.320692364458824,103.7627146949705
202 COMPASSVALE DR,1.388608129745212,103.8932599955085
202 JURONG EAST ST 21,1.336761278263782,103.7429663093212
202 MARSILING DR,1.443151211426942,103.7751647770486
202 PETIR RD,1.372191714236578,103.7748479925399
202 SERANGOON CTRL,1.351600979910241,103.8737477740964
202 TAMPINES ST 21,1.352905288628571,103.9525391749744
202 TOA PAYOH NTH,1.341529116159256,103.8495891277119
202 YISHUN ST 21,1.430661919124347,103.8373343219448
202A COMPASSVALE DR,1.388359852286935,103.8931432438234
202A PUNGGOL FIELD,1.399664223092297,103.9044956062786
202B PUNGGOL FIELD,1.39923478058823,103.9042775424284
202B SENGKANG EAST RD,1.388127499835553,103.8927428666338
202C SENGKANG EAST RD,1.387532282228959,103.8929671112609
203 BEDOK NTH ST 1,1.32574461342215,103.9291946137572
203 BISHAN ST 23,1.354536742248333,103.8474519730853
203 BOON LAY DR,1.344135709742039,103.715657464606
203 BT BATOK ST 21,1.347332585958108,103.7489903896845
203 CHOA CHU KANG AVE 1,1.381337281748812,103.7494496713732
203 JURONG EAST ST 21,1.336833890973194,103.742544497471
203 MARSILING DR,1.443782457829232,103.7744165961454
203 PASIR RIS ST 21,1.366945707999681,103.9620724939863
203 PETIR RD,1.373091688226205,103.7755659194827
203 SERANGOON CTRL,1.35207840850206,103.8732888818707
203 TAMPINES ST 21,1.352213804311435,103.9524540441176
203 TOA PAYOH NTH,1.342052874118411,103.8493959971898
203 YISHUN ST 21,1.430686895428174,103.8365744337695
203A COMPASSVALE RD,1.386469231200805,103.8954077677635
203A PUNGGOL FIELD,1.39852428172223,103.9038626593081
203B COMPASSVALE RD,1.386899098468578,103.8947717442633
203B PUNGGOL FIELD,1.398048415327322,103.9034765180455
203C COMPASSVALE RD,1.386812006865287,103.895283375622
203D COMPASSVALE RD,1.387214451780773,103.8955252571082
203E COMPASSVALE RD,1.387950187719662,103.8957792853867
204 ANG MO KIO AVE 3,1.367367558528197,103.8439209357174
204 BEDOK NTH ST 1,1.326359095206174,103.9299959190762
204 BISHAN ST 23,1.354876549826425,103.8475940655892
204 BOON LAY DR,1.344390406323551,103.7150977027405
204 BT BATOK ST 21,1.34755865555388,103.74988715048
204 CHOA CHU KANG AVE 1,1.380791256562476,103.7492266589656
204 CLEMENTI AVE 6,1.320985886652734,103.7632316898441
204 JURONG EAST ST 21,1.337191474334223,103.7419418529504
204 MARSILING DR,1.444215877071602,103.77402718469
204 PASIR RIS ST 21,1.367497501486519,103.962384353702
204 PETIR RD,1.373175165326062,103.7748106144556
204 SERANGOON CTRL,1.352438279397154,103.8732981368809
204 TAMPINES ST 21,1.352179846842525,103.951695356215
204 TOA PAYOH NTH,1.341484140074495,103.849067723667
204 YISHUN ST 21,1.430716348942205,103.8357981760956
204A COMPASSVALE DR,1.387856246966172,103.894681035814
204A PUNGGOL FIELD,1.398778275548535,103.9029108925644
204B COMPASSVALE DR,1.387135741909925,103.8944486111735
204B PUNGGOL FIELD,1.398682245020981,103.9032111241046
204C COMPASSVALE DR,1.387566196206407,103.8948210767906
204C PUNGGOL FIELD,1.398033214747777,103.9030725819593
204D COMPASSVALE DR,1.387651759714909,103.8953360271449
204D PUNGGOL FIELD,1.398311221849556,103.9025510855579
205 ANG MO KIO AVE 1,1.366940843635359,103.8435824350158
205 BEDOK NTH ST 1,1.325926754346681,103.9308080826345
205 BISHAN ST 23,1.355313271918877,103.8476982850235
205 BOON LAY DR,1.344854155893586,103.71571623191
205 BT BATOK ST 21,1.347121728622166,103.7500572761887
205 CHOA CHU KANG CTRL,1.380926802303848,103.7485596015436
205 CLEMENTI AVE 6,1.321059962803904,103.7624347498631
205 JURONG EAST ST 21,1.337564400982787,103.7428811381169
205 MARSILING DR,1.444946146044309,103.7734841265667
205 PASIR RIS ST 21,1.366937093535281,103.9629393579348
205 PETIR RD,1.373430253965842,103.7739240794538
205 SERANGOON CTRL,1.352784681691952,103.8734467168679
205 TAMPINES ST 21,1.351717551451021,103.9519660445658
205 TOA PAYOH NTH,1.342209483324947,103.8477276202222
205 YISHUN ST 21,1.431065600318083,103.8363070876519
205A COMPASSVALE LANE,1.386039983365028,103.8969666863715
205A PUNGGOL FIELD,1.398522620168314,103.9021117246303
205B COMPASSVALE LANE,1.385560198198825,103.896744510446
205C COMPASSVALE LANE,1.386090759274759,103.8965038922557
206 BISHAN ST 23,1.355681274430629,103.8478083222314
206 BOON LAY DR,1.344952406589861,103.7150399431312
206 BT BATOK ST 21,1.346671926027469,103.7493834738317
206 CHOA CHU KANG CTRL,1.380667066876719,103.7483398530341
206 CLEMENTI AVE 6,1.321501158474955,103.7622286575433
206 JURONG EAST ST 21,1.33780382054266,103.7419977881105
206 MARSILING DR,1.445407295786023,103.77336982144
206 PASIR RIS ST 21,1.366281644865827,103.9626984759172
206 PETIR RD,1.373733827150483,103.7741138020839
206 SERANGOON CTRL,1.353475064106842,103.8733922819026
206 TAMPINES ST 21,1.350860055921724,103.9523523881678
206 TOA PAYOH NTH,1.342314814168059,103.8465089002292
206 YISHUN ST 21,1.431240090002231,103.8367841220426
206A COMPASSVALE LANE,1.386480682320589,103.8967398914005
206B COMPASSVALE LANE,1.387438070678938,103.8969321127713
206C COMPASSVALE LANE,1.38681829811424,103.8975474100108
206D COMPASSVALE LANE,1.386967719061973,103.897260059685
207 ANG MO KIO AVE 1,1.365820895043816,103.842847772078
207 BISHAN ST 23,1.354642220260171,103.8481833060176
207 BOON LAY PL,1.346586102796404,103.7135683540896
207 BT BATOK ST 21,1.34624866176031,103.7493821882646
207 CHOA CHU KANG CTRL,1.381128209027836,103.7477046989173
207 JURONG EAST ST 21,1.337890377171293,103.7424280657636
207 PASIR RIS ST 21,1.366303329425134,103.9622877614086
207 PETIR RD,1.373707035501105,103.7748512768569
207 SERANGOON CTRL,1.353839543285328,103.8733193405879
207 TAMPINES ST 21,1.351362712078962,103.9522262163625
207 TOA PAYOH NTH,1.342382311064402,103.8455981406121
207 YISHUN ST 21,1.431225955216603,103.8371588597234
207A COMPASSVALE LANE,1.385307095778753,103.8978701516636
207A PUNGGOL PL,1.400286678926239,103.9010123706239
207B COMPASSVALE LANE,1.384962863338972,103.8982279658349
207B PUNGGOL PL,1.40032558873829,103.9007352752367
207C COMPASSVALE LANE,1.384642440329737,103.8979522201603
207C PUNGGOL PL,1.400653674953058,103.9003486933682
207D COMPASSVALE LANE,1.384309486538845,103.8976294988212
207D PUNGGOL PL,1.400946529411982,103.9007084202916
208 ANG MO KIO AVE 1,1.365444952253527,103.8427150474743
208 BISHAN ST 23,1.354927171992644,103.8485451264262
208 BOON LAY PL,1.347003673670845,103.7142164135844
208 BT BATOK ST 21,1.345903105451355,103.7488118143969
208 CHOA CHU KANG CTRL,1.381460755735047,103.7481827133316
208 JURONG EAST ST 21,1.338436399583317,103.7426668508445
208 NEW UPP CHANGI RD,1.325699734643698,103.9310746274276
208 PASIR RIS ST 21,1.36624948871012,103.961918466487
208 PETIR RD,1.37398084014321,103.7750280402559
208 SERANGOON CTRL,1.354111010876302,103.873717631044
208 TAMPINES ST 21,1.351200056269325,103.9530566531926
208 TOA PAYOH NTH,1.341893618491976,103.8452078058274
208 YISHUN ST 21,1.431022337780433,103.8376232330936
208A CLEMENTI AVE 6,1.321923429377707,103.762384826925
208A COMPASSVALE LANE,1.38446364084956,103.8984913665707
208A PUNGGOL PL,1.401463245747324,103.9007610517109
208B CLEMENTI AVE 6,1.322621379351206,103.7624494430169
208B COMPASSVALE LANE,1.384547357518167,103.8988100199926
208B PUNGGOL PL,1.401361538809029,103.9011271998528
208C PUNGGOL PL,1.400941196759353,103.901144550587
209 ANG MO KIO AVE 3,1.368970796415103,103.8432845248712
209 BISHAN ST 23,1.355548847260438,103.8485412127407
209 BOON LAY PL,1.346257972116453,103.7151547166291
209 BT BATOK ST 21,1.345488430301382,103.7487379632222
209 CHOA CHU KANG CTRL,1.382826626121633,103.7480144856636
209 JURONG EAST ST 21,1.33782546503409,103.7400933589603
209 PASIR RIS ST 21,1.366585856911512,103.9615499619635
209 PETIR RD,1.374161766601479,103.7758403741185
209 SERANGOON CTRL,1.35444891059603,103.874262060745
209 TAMPINES ST 21,1.351917436475065,103.9528322231023
209 TOA PAYOH NTH,1.341853482926386,103.8448146833596
209 YISHUN ST 21,1.431385840140991,103.8376994051438
209A COMPASSVALE LANE,1.383597654531938,103.8985026608612
209A PUNGGOL PL,1.399730674603661,103.9007320567426
209B COMPASSVALE LANE,1.383812736965679,103.8988076458515
209B PUNGGOL PL,1.39973051378134,103.9009354065174
209C COMPASSVALE LANE,1.383993734660457,103.8991735304829
209C PUNGGOL PL,1.39930949012593,103.9007923445553
21 BALAM RD,1.331197214013462,103.8869766817126
21 BEDOK STH RD,1.320145954036934,103.9331633757834
21 CHAI CHEE RD,1.325778506042292,103.9224247101312
21 DOVER CRES,1.307036026108598,103.7846332697537
21 EUNOS CRES,1.32503135532497,103.9032824237239
21 GHIM MOH RD,1.310103025941186,103.7885459507233
21 HAIG RD,1.313159456696624,103.895216199983
21 HOLLAND DR,1.310976124709599,103.7923799204424
21 HOUGANG AVE 3,1.364245983689046,103.89147765714
21 JLN MEMBINA,1.285086562890532,103.8257828150475
21 JOO SENG RD,1.333960732189791,103.8805818311544
21 LIM LIAK ST,1.285438215671217,103.8321614175552
21 QUEEN'S CL,1.293277750005106,103.7999180492404
21 ST. GEORGE'S RD,1.324786153145344,103.862194367527
21 TEBAN GDNS RD,1.323680649239433,103.7391561565111
21 TELOK BLANGAH CRES,1.276607945120812,103.8208981258788
210 ANG MO KIO AVE 3,1.368560059135666,103.843235087734
210 BISHAN ST 23,1.355819739217298,103.8488146190467
210 BOON LAY PL,1.347790527157709,103.7131344765904
210 BT BATOK ST 21,1.34548008232168,103.7499560958499
210 CHOA CHU KANG CTRL,1.382525506075948,103.7479371286357
210 HOUGANG ST 21,1.3593866966906,103.8866348780897
210 JURONG EAST ST 21,1.33889493784685,103.7385550985392
210 NEW UPP CHANGI RD,1.324597474250875,103.9318705977037
210 PASIR RIS ST 21,1.367031279281486,103.9616275434147
210 PETIR RD,1.374190776425171,103.7762562303321
210 SERANGOON CTRL,1.354929782026488,103.8736399129158
210 TAMPINES ST 23,1.354023656175197,103.9539885548426
210 YISHUN ST 21,1.431316781419608,103.8388659528164
210A COMPASSVALE LANE,1.38480080631986,103.9001055080255
210A PUNGGOL PL,1.400068280779463,103.9003993228552
210B COMPASSVALE LANE,1.384522622128916,103.8997617382349
210B PUNGGOL PL,1.400186244661683,103.9000970120525
210C COMPASSVALE LANE,1.384241558561724,103.8995421871433
210C PUNGGOL PL,1.39965440414762,103.899915641085
211 ANG MO KIO AVE 3,1.369196965617022,103.8416666360859
211 BISHAN ST 23,1.356152907459939,103.848976985255
211 BOON LAY PL,1.348241224658414,103.7140978841995
211 BT BATOK ST 21,1.346000907480964,103.7503677266228
211 CHOA CHU KANG CTRL,1.381921057152996,103.7479011977099
211 HOUGANG ST 21,1.359622892256192,103.8877173328647
211 JURONG EAST ST 21,1.338669110593866,103.7402925280648
211 NEW UPP CHANGI RD,1.325500845195526,103.9319675833591
211 PASIR RIS ST 21,1.367194311444408,103.9611526496592
211 PETIR RD,1.374664155292504,103.7761452114597
211 SERANGOON AVE 4,1.356316888298294,103.8731754558605
211 TAMPINES ST 23,1.354022603447935,103.9548427056557
211 YISHUN ST 21,1.431745780983497,103.838295593199
211A COMPASSVALE LANE,1.384655686770543,103.8992574156014
211A PUNGGOL WALK,1.401759842904774,103.8999443560523
211B COMPASSVALE LANE,1.385087191205991,103.8987370477023
211B PUNGGOL WALK,1.40116989540272,103.8999208781727
211C COMPASSVALE LANE,1.385144912257344,103.8992911770264
211C PUNGGOL WALK,1.400760492755734,103.8996135596005
211D COMPASSVALE LANE,1.385521720501881,103.8998663059258
211D PUNGGOL WALK,1.400935631519088,103.8991985379994
212 ANG MO KIO AVE 3,1.368803594184696,103.8416180726031
212 BISHAN ST 23,1.35627246709415,103.8482498541805
212 BOON LAY PL,1.349127040987114,103.7130210129977
212 BT BATOK ST 21,1.347192811194378,103.7522173344449
212 CHOA CHU KANG CTRL,1.382469861412323,103.7473478930128
212 JURONG EAST ST 21,1.339094014360639,103.7403919802289
212 MARSILING CRES,1.44621408696805,103.7730797097439
212 PASIR RIS ST 21,1.367778552395317,103.9607656971682
212 PETIR RD,1.374503146003483,103.7757604311739
212 SERANGOON AVE 4,1.356800908523105,103.8730511055543
212 TAMPINES ST 23,1.354434162507247,103.9544047907524
212 YISHUN ST 21,1.43178338863003,103.8374402900126
212A COMPASSVALE DR,1.386398218160672,103.8999600234289
212A PUNGGOL WALK,1.399960561066893,103.8989835859468
212B COMPASSVALE DR,1.386185145404649,103.9005511574055
212B PUNGGOL WALK,1.400404239226355,103.8994842842283
212C COMPASSVALE DR,1.385993168744891,103.9010206865467
213 ANG MO KIO AVE 3,1.367769472180476,103.8412554325217
213 BEDOK NTH ST 1,1.326352980724778,103.9326372141046
213 BISHAN ST 23,1.357178221245027,103.8481529690315
213 BOON LAY PL,1.349459341873768,103.7128403155077
213 BT BATOK ST 21,1.346818454514272,103.7524968753463
213 CHOA CHU KANG CTRL,1.382172953872871,103.7472119731464
213 JURONG EAST ST 21,1.339032566482759,103.7397737752627
213 LOR 8 TOA PAYOH,1.341004936229277,103.8544125439598
213 MARSILING CRES,1.446408912179679,103.7722024839403
213 PASIR RIS ST 21,1.368363611801655,103.9606601055395
213 PETIR RD,1.374402605346929,103.7754673704935
213 SERANGOON AVE 4,1.357172691164895,103.8730932934473
213 TAMPINES ST 23,1.35479532321044,103.9539355583383
213 YISHUN ST 21,1.431815141430968,103.8365354458485
213A COMPASSVALE LANE,1.385816243855948,103.900206949645
213A PUNGGOL WALK,1.400309003178521,103.8980751346183
213B COMPASSVALE LANE,1.385539435640327,103.900780778782
213B PUNGGOL WALK,1.400719621297062,103.8984847136916
213C PUNGGOL WALK,1.400598494997507,103.8989201860887
214 ANG MO KIO AVE 3,1.367392220025614,103.8411279409251
214 BEDOK NTH ST 1,1.325875651223547,103.9324930350732
214 BISHAN ST 23,1.357511896829854,103.8483034158212
214 BOON LAY PL,1.34901664211502,103.7121785661735
214 BT BATOK ST 21,1.347299982856787,103.7528944464596
214 CHOA CHU KANG CTRL,1.382760163149992,103.7467177026145
214 JURONG EAST ST 21,1.339286259573874,103.7389851894117
214 LOR 8 TOA PAYOH,1.341833706959882,103.8543707260405
214 MARSILING LANE,1.446970845403039,103.7717133641805
214 PASIR RIS ST 21,1.367715081424172,103.9613001620152
214 PETIR RD,1.374941100842068,103.7748563584234
214 SERANGOON AVE 4,1.357324351762066,103.8736334868027
214 TAMPINES ST 23,1.354662452231973,103.9535298469281
214 YISHUN ST 21,1.431446164566849,103.8363188850011
215 ANG MO KIO AVE 1,1.366558301661224,103.8416240829776
215 BISHAN ST 23,1.357087287985625,103.8488086955408
215 BOON LAY PL,1.34868437470615,103.7123598441063
215 BT BATOK ST 21,1.346774969835749,103.7533359350382
215 CHOA CHU KANG CTRL,1.383083024341294,103.7470766276923
215 JURONG EAST ST 21,1.339933272175194,103.7385144777389
215 LOR 8 TOA PAYOH,1.341828136847826,103.8551079256088
215 MARSILING LANE,1.447607575576401,103.7720620051387
215 PASIR RIS ST 21,1.368162698687553,103.9618032519459
215 PETIR RD,1.375106556845233,103.774311815914
215 SERANGOON AVE 4,1.357865327901319,103.8734248396203
215 TAMPINES ST 23,1.354664431388848,103.9531659006859
215 YISHUN ST 21,1.431740849798737,103.8356600429789
215A COMPASSVALE DR,1.389478682548734,103.8932788374513
215A JURONG EAST ST 21,1.33954108139947,103.7383261117904
215B COMPASSVALE DR,1.390009443459608,103.8934541830168
216 ANG MO KIO AVE 1,1.366196788310536,103.8415050119028
216 BISHAN ST 23,1.356370630783723,103.8492210490256
216 BT BATOK ST 21,1.347105006643398,103.7536386227739
216 CHOA CHU KANG CTRL,1.383083024341294,103.7470766276923
216 JURONG EAST ST 21,1.339530845489252,103.7378094383899
216 LOR 8 TOA PAYOH,1.342472060259407,103.8541786902879
216 MARSILING LANE,1.447134151097847,103.7721720592686
216 PASIR RIS ST 21,1.369022771852747,103.960913196589
216 PETIR RD,1.374637466063252,103.774664267756
216 SERANGOON AVE 4,1.357552580044832,103.8731404687422
216 TAMPINES ST 23,1.35401799259079,103.9527040181235
216 YISHUN ST 21,1.43227591338341,103.8364041064641
216A BOON LAY AVE,1.350121404868109,103.7118758709534
216A COMPASSVALE DR,1.390787478565133,103.8934150966755
216B BOON LAY AVE,1.350453195987902,103.7122569918062
216B COMPASSVALE DR,1.390514396602118,103.8936706717138
216C COMPASSVALE DR,1.390473610670113,103.8943181189536
216D COMPASSVALE DR,1.390199369573347,103.8945758688562
217 BEDOK NTH ST 1,1.326837217214295,103.933920712718
217 BISHAN ST 23,1.356740015307127,103.849329508235
217 BT BATOK ST 21,1.346733921844169,103.7547278402989
217 CHOA CHU KANG CTRL,1.38335694185998,103.7466059971432
217 JURONG EAST ST 21,1.339967622998177,103.7380410566843
217 LOR 8 TOA PAYOH,1.342658708460864,103.8546656081957
217 MARSILING CRES,1.446753683545031,103.7725295439627
217 PASIR RIS ST 21,1.369300799245981,103.9610235890936
217 PETIR RD,1.374908822520281,103.7735478274731
217 SERANGOON AVE 4,1.357635048261864,103.8720907727102
217 TAMPINES ST 23,1.354168163467772,103.9518617557923
217 YISHUN ST 21,1.432622676149897,103.8363187331231
217A BOON LAY AVE,1.349757684592261,103.7112964152791
217A COMPASSVALE DR,1.389309503929199,103.8937836912032
217A JURONG EAST ST 21,1.340454913984049,103.7384267023416
217A SUMANG WALK,1.402985917720603,103.8950208048828
217B BOON LAY AVE,1.349726615675223,103.7108304622068
217B COMPASSVALE DR,1.389280336047721,103.8943456378618
217B SUMANG WALK,1.40240161394665,103.8949349888346
217C COMPASSVALE DR,1.389835990069249,103.8941541495775
217C SUMANG WALK,1.402358510003013,103.8954941106681
217D SUMANG WALK,1.402049857625566,103.8961661648398
218 ANG MO KIO AVE 1,1.36511908595886,103.8417424784885
218 BEDOK NTH ST 1,1.327356572596335,103.9337677961941
218 BISHAN ST 23,1.356862368503224,103.8497233000601
218 BT BATOK ST 21,1.347295764553277,103.7541960114316
218 CHOA CHU KANG CTRL,1.382837983365085,103.7458419874506
218 JURONG EAST ST 21,1.340332411772843,103.737928007136
218 LOR 8 TOA PAYOH,1.342725835490897,103.8551515797274
218 MARSILING CRES,1.446521068733975,103.7733905397205
218 PASIR RIS ST 21,1.369425985542095,103.9613889255422
218 PETIR RD,1.374465979545104,103.773606267573
218 SERANGOON AVE 4,1.358010750964168,103.8721382257547
218 TAMPINES ST 24,1.354435500967273,103.9522861970348
218 YISHUN ST 21,1.432966918649329,103.8362380613105
218A BOON LAY AVE,1.349968587066913,103.710539626132
218B BOON LAY AVE,1.350327073599388,103.710888928549
218C BOON LAY AVE,1.350696696553051,103.711459246397
218D BOON LAY AVE,1.350855520328262,103.7120833943838
219 ANG MO KIO AVE 1,1.365981980045068,103.8406540396118
219 BISHAN ST 23,1.357397278969011,103.8494302411352
219 BT BATOK ST 21,1.347207298131549,103.7549997266819
219 CHOA CHU KANG CTRL,1.3825152479655,103.7453668571176
219 JURONG EAST ST 21,1.340776789430868,103.7380190859577
219 LOR 8 TOA PAYOH,1.342764331901408,103.8558725593071
219 PASIR RIS ST 21,1.369264492414687,103.9616926115697
219 PETIR RD,1.37416504802936,103.7727123128011
219 SERANGOON AVE 4,1.35835882532411,103.8721820355039
219 TAMPINES ST 24,1.354792438545588,103.9526127253737
219 YISHUN ST 21,1.433316145825938,103.8361502849218
219A BEDOK CTRL,1.325311121144435,103.9332781065448
219A JURONG EAST ST 21,1.340607508831632,103.7374539929809
219B BEDOK CTRL,1.325423654840167,103.9335591342279
219C BEDOK CTRL,1.32485598421255,103.9335195743188
219D BEDOK CTRL,1.32486246741408,103.9337920525433
22 BALAM RD,1.330166195002936,103.8877852747442
22 BEDOK STH AVE 1,1.322831736547216,103.9328521660877
22 BOON KENG RD,1.318176426750386,103.8614037951587
22 DOVER CRES,1.307069742997318,103.7835843917767
22 EUNOS CRES,1.32475910483394,103.9021073989487
22 GHIM MOH LINK,1.309356763421278,103.7854897149447
22 HAIG RD,1.313791314905416,103.89522868303
22 HAVELOCK RD,1.288746037040882,103.8288241916547
22 HOUGANG AVE 3,1.364285424445313,103.8904679022199
22 JLN MEMBINA,1.284887946829503,103.8264445669551
22 MARSILING DR,1.441897300828896,103.7743737919536
22 QUEEN'S CL,1.293566228584746,103.7996226218909
22 SIN MING RD,1.357284441082401,103.8393966799517
22 ST. GEORGE'S RD,1.32520475650309,103.8624453416826
22 TEBAN GDNS RD,1.322772390244516,103.7397142992537
22 TELOK BLANGAH CRES,1.276559215997678,103.8198219169021
22 TIONG BAHRU RD,1.285699483739165,103.8317117515898
220 ANG MO KIO AVE 1,1.365588335930647,103.8405188832536
220 BISHAN ST 23,1.357476961033667,103.8488361843597
220 BT BATOK EAST AVE 3,1.347456490012054,103.7547104397573
220 CHOA CHU KANG CTRL,1.381933010795544,103.7455809884118
220 HOUGANG ST 21,1.356934396352211,103.8845125151174
220 JURONG EAST ST 21,1.341071094364427,103.7374699815209
220 LOR 8 TOA PAYOH,1.342616734042843,103.8564548682435
220 PASIR RIS ST 21,1.369872341647664,103.9615825976204
220 PETIR RD,1.374528370235453,103.7728671190004
220 SERANGOON AVE 4,1.35874143844474,103.8722270977333
220 TAMPINES ST 24,1.355704860574042,103.9520405685711
220 YISHUN ST 21,1.433616715931685,103.8352440341905
220A BEDOK CTRL,1.325692669835932,103.9346023650572
220A SUMANG LANE,1.401521665661318,103.894626712465
220B BEDOK CTRL,1.325477105257183,103.9343482269867
220B SUMANG LANE,1.401510036437867,103.8954207411155
220C BEDOK CTRL,1.325531755090199,103.9338545399224
220C SUMANG LANE,1.401611307375723,103.8960027530797
221 ANG MO KIO AVE 1,1.366379382941187,103.839482297653
221 BISHAN ST 23,1.357841204622222,103.8489403680386
221 BOON LAY PL,1.346335524573169,103.7124303734547
221 BT BATOK EAST AVE 3,1.347475623719476,103.7536909536705
221 CHOA CHU KANG CTRL,1.382229594088297,103.7450570272287
221 HOUGANG ST 21,1.356604529344673,103.8836506222411
221 JURONG EAST ST 21,1.340841749862548,103.7369182698945
221 LOR 8 TOA PAYOH,1.342621807908451,103.8569717726848
221 PASIR RIS ST 21,1.370194735344646,103.9616146666124
221 PENDING RD,1.375372172377835,103.7734540588621
221 SERANGOON AVE 4,1.359146061370411,103.8718109010966
221 SIMEI ST 4,1.341672664897774,103.9565424193358
221 TAMPINES ST 24,1.355160562331167,103.9523610562333
221 YISHUN ST 21,1.433721813386378,103.8360680350672
221A BEDOK CTRL,1.325203716366491,103.9347722175538
221A JURONG EAST ST 21,1.340703187417377,103.7363293050435
221A SUMANG LANE,1.400985549507759,103.8956745446599
221B BEDOK CTRL,1.325000433096171,103.934497810091
221B SUMANG LANE,1.401021944266337,103.8950648796511
221C BEDOK CTRL,1.324999166123657,103.9342343800887
222 ANG MO KIO AVE 1,1.366018174698068,103.8393614242327
222 BISHAN ST 23,1.358035249999204,103.8482084868222
222 BT BATOK EAST AVE 3,1.347848540688407,103.7540349269848
222 HOUGANG ST 21,1.356334679070297,103.8837226950592
222 JURONG EAST ST 21,1.340817220871352,103.7357555826523
222 LOR 8 TOA PAYOH,1.341773106645558,103.8560397969642
222 PASIR RIS ST 21,1.37069478705347,103.9617970162089
222 PENDING RD,1.375213345250412,103.7740956825311
222 SERANGOON AVE 4,1.35842952473612,103.8712240100999
222 SIMEI ST 4,1.341531004002871,103.9569859667658
222 TAMPINES ST 24,1.355517060602187,103.9526864777211
222 YISHUN ST 21,1.434028571493042,103.8357170357146
222A SUMANG LANE,1.401125663980852,103.8934764254264
223 ANG MO KIO AVE 1,1.36604808445917,103.8381227168826
223 BISHAN ST 23,1.358442053627995,103.8482638849407
223 BT BATOK EAST AVE 3,1.348015545331722,103.753397257075
223 CHOA CHU KANG CTRL,1.381484134120965,103.7445334598287
223 JURONG EAST ST 21,1.341072012418964,103.736089674372
223 LOR 8 TOA PAYOH,1.341264797128072,103.8555527546582
223 PASIR RIS ST 21,1.370643256045532,103.9614537708375
223 PENDING RD,1.375735175103157,103.7736092196429
223 SERANGOON AVE 4,1.357561513659167,103.8706103297739
223 SIMEI ST 4,1.342088992370863,103.9576471479296
223 TAMPINES ST 24,1.355384475351373,103.9532045023957
223 YISHUN ST 21,1.434367273377777,103.8356026855636
223A COMPASSVALE WALK,1.388132095038322,103.8972576537201
223A JURONG EAST ST 21,1.341372152648208,103.7367542005478
223B COMPASSVALE WALK,1.388267630479156,103.8976682143908
223C COMPASSVALE WALK,1.388712682267613,103.8977562082292
223D COMPASSVALE WALK,1.389074843886703,103.8973675681322
224 BISHAN ST 23,1.358945492303114,103.8476986567609
224 BT BATOK ST 21,1.347722758001484,103.7525671068326
224 CHOA CHU KANG CTRL,1.380781526266639,103.7446695996796
224 JURONG EAST ST 21,1.341714031397486,103.736733166148
224 LOR 8 TOA PAYOH,1.341176078841488,103.8560662441098
224 PASIR RIS ST 21,1.370621929139623,103.9611105221815
224 PENDING RD,1.375922154691139,103.7730005114381
224 SERANGOON AVE 4,1.357205750370643,103.8708312811496
224 SIMEI ST 4,1.34287178966991,103.9575618372094
224 TAMPINES ST 23,1.35538493501861,103.95348853253
224 YISHUN ST 21,1.43463286013578,103.8352082239161
224A COMPASSVALE WALK,1.387882299209874,103.8980191269265
224A SUMANG LANE,1.401951446482392,103.8928084622809
224B COMPASSVALE WALK,1.388211727897864,103.8978709505422
224B SUMANG LANE,1.401827538435331,103.8933722184988
